Date,Day,Employee_ID,Shift,Role,Hours_worked,Hourly_rate,Job_status
2024-06-11,Wednesday,D2,7pm-10pm,service,3.0,15,part-time
2024-06-11,Wednesday,D3,7pm-10pm,service,3.0,15,part-time
2024-06-11,Wednesday,A4,8pm-10pm,chef,2.0,17,full-time
2024-06-11,Wednesday,B1,8pm-10pm,service,2.0,16,full-time
2024-06-11,Wednesday,B5,8pm-10pm,service,2.0,16,full-time
2024-06-11,Wednesday,C1,8pm-10pm,dishwasher,2.0,16,full-time
2024-06-12,Friday,A1,10am-4.30pm,chef,6.5,17,full-time
2024-06-12,Friday,A3,10am-4.30pm,chef,6.5,17,full-time
2024-06-12,Friday,A4,10am-4.30pm,chef,6.5,17,full-time
2024-06-12,Friday,A5,10am-4.30pm,chef,6.5,17,full-time
2024-06-12,Friday,B1,10am-4.30pm,service,6.5,16,full-time
2024-06-12,Friday,B2,10am-4.30pm,service,6.5,16,full-time
2024-06-12,Friday,C1,10am-4.30pm,dishwasher,6.5,16,full-time
2024-06-12,Friday,D1,10am-4.30pm,service,6.5,15,part-time
2024-06-12,Friday,D2,10am-4.30pm,service,6.5,15,part-time
2024-06-12,Friday,A1,7pm-10pm,chef,3.0,17,full-time
2024-06-12,Friday,A3,7pm-10pm,chef,3.0,17,full-time
2024-06-12,Friday,B1,7pm-10pm,service,3.0,16,full-time
2024-06-12,Friday,B2,7pm-10pm,service,3.0,16,full-time
2024-06-12,Friday,C1,7pm-10pm,dishwasher,3.0,16,full-time
2024-06-12,Friday,D1,7pm-10pm,service,3.0,15,part-time
2024-06-12,Friday,D2,7pm-10pm,service,3.0,15,part-time
2024-06-12,Friday,A4,8pm-10pm,chef,2.0,17,full-time
2024-06-13,Thursday,A1,10am-4.30pm,chef,6.5,17,full-time
2024-06-13,Thursday,A2,10am-4.30pm,chef,6.5,17,full-time
2024-06-13,Thursday,A3,10am-4.30pm,chef,6.5,17,full-time
2024-06-13,Thursday,A4,10am-4.30pm,chef,6.5,17,full-time
2024-06-13,Thursday,B2,10am-4.30pm,service,6.5,16,full-time
2024-06-13,Thursday,C1,10am-4.30pm,dishwasher,6.5,16,full-time
2024-06-13,Thursday,D1,10am-4.30pm,service,6.5,15,part-time
2024-06-13,Thursday,D2,10am-4.30pm,service,6.5,15,part-time
2024-06-13,Thursday,D3,10am-4.30pm,service,6.5,15,part-time
2024-06-13,Thursday,A4,7pm-10pm,chef,3.0,17,full-time
2024-06-13,Thursday,A5,7pm-10pm,chef,3.0,17,full-time
2024-06-13,Thursday,B5,7pm-10pm,service,3.0,16,full-time
2024-06-13,Thursday,C1,7pm-10pm,dishwasher,3.0,16,full-time
2024-06-13,Thursday,D1,7pm-10pm,service,3.0,15,part-time
2024-06-13,Thursday,D2,7pm-10pm,service,3.0,15,part-time
2024-06-13,Thursday,D3,7pm-10pm,service,3.0,15,part-time
2024-06-13,Thursday,B1,8pm-10pm,service,2.0,16,full-time
2024-06-14,Friday,A1,10am-4.30pm,chef,6.5,17,full-time
2024-06-14,Friday,A3,10am-4.30pm,chef,6.5,17,full-time
2024-06-14,Friday,A4,10am-4.30pm,chef,6.5,17,full-time
2024-06-14,Friday,A5,10am-4.30pm,chef,6.5,17,full-time
2024-06-14,Friday,B1,10am-4.30pm,service,6.5,16,full-time
2024-06-14,Friday,B2,10am-4.30pm,service,6.5,16,full-time
2024-06-14,Friday,C2,10am-4.30pm,dishwasher,6.5,16,full-time
2024-06-14,Friday,D1,10am-4.30pm,service,6.5,15,part-time
2024-06-14,Friday,D2,10am-4.30pm,service,6.5,15,part-time
2024-06-14,Friday,A4,7pm-10pm,chef,3.0,17,full-time
2024-06-14,Friday,A5,7pm-10pm,chef,3.0,17,full-time
2024-06-14,Friday,B1,7pm-10pm,service,3.0,16,full-time
2024-06-14,Friday,B2,7pm-10pm,service,3.0,16,full-time
2024-06-14,Friday,C2,7pm-10pm,dishwasher,3.0,16,full-time
2024-06-14,Friday,D1,7pm-10pm,service,3.0,15,part-time
2024-06-14,Friday,D2,7pm-10pm,service,3.0,15,part-time
2024-06-14,Friday,B3,8pm-10pm,service,2.0,16,full-time
2024-06-14,Friday,B4,8pm-10pm,service,2.0,16,full-time
2024-06-15,Saturday,A1,10am-4.30pm,chef,6.5,17,full-time
2024-06-15,Saturday,A2,10am-4.30pm,chef,6.5,17,full-time
2024-06-15,Saturday,A4,10am-4.30pm,chef,6.5,17,full-time
2024-06-15,Saturday,A5,10am-4.30pm,chef,6.5,17,full-time
2024-06-15,Saturday,B2,10am-4.30pm,service,6.5,16,full-time
2024-06-15,Saturday,C2,10am-4.30pm,dishwasher,6.5,16,full-time
2024-06-15,Saturday,D1,10am-4.30pm,service,6.5,15,part-time
2024-06-15,Saturday,D2,10am-4.30pm,service,6.5,15,part-time
2024-06-15,Saturday,D3,10am-4.30pm,service,6.5,15,part-time
2024-06-15,Saturday,A1,7pm-10pm,chef,3.0,17,full-time
2024-06-15,Saturday,A5,7pm-10pm,chef,3.0,17,full-time
2024-06-15,Saturday,B2,7pm-10pm,service,3.0,16,full-time
2024-06-15,Saturday,C2,7pm-10pm,dishwasher,3.0,16,full-time
2024-06-15,Saturday,D1,7pm-10pm,service,3.0,15,part-time
2024-06-15,Saturday,D2,7pm-10pm,service,3.0,15,part-time
2024-06-15,Saturday,D3,7pm-10pm,service,3.0,15,part-time
2024-06-15,Saturday,C1,8pm-10pm,dishwasher,2.0,16,full-time
2024-06-16,Sunday,A1,10am-4.30pm,chef,6.5,17,full-time
2024-06-16,Sunday,A2,10am-4.30pm,chef,6.5,17,full-time
2024-06-16,Sunday,A3,10am-4.30pm,chef,6.5,17,full-time
2024-06-16,Sunday,A4,10am-4.30pm,chef,6.5,17,full-time
2024-06-16,Sunday,B1,10am-4.30pm,service,6.5,16,full-time
2024-06-16,Sunday,C1,10am-4.30pm,dishwasher,6.5,16,full-time
2024-06-16,Sunday,D1,10am-4.30pm,service,6.5,15,part-time
2024-06-16,Sunday,D2,10am-4.30pm,service,6.5,15,part-time
2024-06-16,Sunday,D3,10am-4.30pm,service,6.5,15,part-time
2024-06-16,Sunday,A1,7pm-10pm,chef,3.0,17,full-time
2024-06-16,Sunday,A2,7pm-10pm,chef,3.0,17,full-time
2024-06-16,Sunday,B1,7pm-10pm,service,3.0,16,full-time
2024-06-16,Sunday,C1,7pm-10pm,dishwasher,3.0,16,full-time
2024-06-16,Sunday,D1,7pm-10pm,service,3.0,15,part-time
2024-06-16,Sunday,D2,7pm-10pm,service,3.0,15,part-time
2024-06-16,Sunday,D3,7pm-10pm,service,3.0,15,part-time
2024-06-16,Sunday,A3,8pm-10pm,chef,2.0,17,full-time
2024-06-16,Sunday,B2,8pm-10pm,service,2.0,16,full-time
2024-06-16,Sunday,B4,8pm-10pm,service,2.0,16,full-time
2024-06-16,Sunday,C2,8pm-10pm,dishwasher,2.0,16,full-time
2024-06-17,Monday,A1,10am-4.30pm,chef,6.5,17,full-time
2024-06-17,Monday,A3,10am-4.30pm,chef,6.5,17,full-time
2024-06-17,Monday,A4,10am-4.30pm,chef,6.5,17,full-time
2024-06-17,Monday,A5,10am-4.30pm,chef,6.5,17,full-time
2024-06-17,Monday,B1,10am-4.30pm,service,6.5,16,full-time
2024-06-17,Monday,B4,10am-4.30pm,service,6.5,16,full-time
2024-06-17,Monday,C2,10am-4.30pm,dishwasher,6.5,16,full-time
2024-06-17,Monday,D1,10am-4.30pm,service,6.5,15,part-time
2024-06-17,Monday,D2,10am-4.30pm,service,6.5,15,part-time
2024-06-17,Monday,A1,7pm-10pm,chef,3.0,17,full-time
2024-06-17,Monday,A4,7pm-10pm,chef,3.0,17,full-time
2024-06-17,Monday,B1,7pm-10pm,service,3.0,16,full-time
2024-06-17,Monday,B2,7pm-10pm,service,3.0,16,full-time
2024-06-17,Monday,C2,7pm-10pm,dishwasher,3.0,16,full-time
2024-06-17,Monday,D1,7pm-10pm,service,3.0,15,part-time
2024-06-17,Monday,D2,7pm-10pm,service,3.0,15,part-time
2024-06-17,Monday,A3,8pm-10pm,chef,2.0,17,full-time
2024-06-17,Monday,A5,8pm-10pm,chef,2.0,17,full-time
2024-06-17,Monday,B4,8pm-10pm,service,2.0,16,full-time
2024-06-17,Monday,B5,8pm-10pm,service,2.0,16,full-time
2024-06-17,Monday,C1,8pm-10pm,dishwasher,2.0,16,full-time
2024-06-18,Tuesday,A2,10am-4.30pm,chef,6.5,17,full-time
2024-06-18,Tuesday,A3,10am-4.30pm,chef,6.5,17,full-time
2024-06-18,Tuesday,A4,10am-4.30pm,chef,6.5,17,full-time
2024-06-18,Tuesday,A5,10am-4.30pm,chef,6.5,17,full-time
2024-06-18,Tuesday,B1,10am-4.30pm,service,6.5,16,full-time
2024-06-18,Tuesday,B2,10am-4.30pm,service,6.5,16,full-time
2024-06-18,Tuesday,B5,10am-4.30pm,service,6.5,16,full-time
2024-06-18,Tuesday,C2,10am-4.30pm,dishwasher,6.5,16,full-time
2024-06-18,Tuesday,D3,10am-4.30pm,service,6.5,15,part-time
2024-06-18,Tuesday,A4,7pm-10pm,chef,3.0,17,full-time
2024-06-18,Tuesday,A5,7pm-10pm,chef,3.0,17,full-time
2024-06-18,Tuesday,B1,7pm-10pm,service,3.0,16,full-time
2024-06-18,Tuesday,B2,7pm-10pm,service,3.0,16,full-time
2024-06-18,Tuesday,B3,7pm-10pm,service,3.0,16,full-time
2024-06-18,Tuesday,C2,7pm-10pm,dishwasher,3.0,16,full-time
2024-06-18,Tuesday,D3,7pm-10pm,service,3.0,15,part-time
2024-06-18,Tuesday,A3,8pm-10pm,chef,2.0,17,full-time
2024-06-19,Wednesday,A1,10am-4.30pm,chef,6.5,17,full-time
2024-06-19,Wednesday,A2,10am-4.30pm,chef,6.5,17,full-time
2024-06-19,Wednesday,A4,10am-4.30pm,chef,6.5,17,full-time
2024-06-19,Wednesday,A5,10am-4.30pm,chef,6.5,17,full-time
2024-06-19,Wednesday,B2,10am-4.30pm,service,6.5,16,full-time
2024-06-19,Wednesday,C2,10am-4.30pm,dishwasher,6.5,16,full-time
2024-06-19,Wednesday,D1,10am-4.30pm,service,6.5,15,part-time
2024-06-19,Wednesday,D2,10am-4.30pm,service,6.5,15,part-time
2024-06-19,Wednesday,D3,10am-4.30pm,service,6.5,15,part-time
2024-06-19,Wednesday,A1,7pm-10pm,chef,3.0,17,full-time
2024-06-19,Wednesday,A4,7pm-10pm,chef,3.0,17,full-time
2024-06-19,Wednesday,B4,7pm-10pm,service,3.0,16,full-time
2024-06-19,Wednesday,C1,7pm-10pm,dishwasher,3.0,16,full-time
2024-06-19,Wednesday,D1,7pm-10pm,service,3.0,15,part-time
2024-06-19,Wednesday,D2,7pm-10pm,service,3.0,15,part-time
2024-06-19,Wednesday,D3,7pm-10pm,service,3.0,15,part-time
2024-06-19,Wednesday,A2,8pm-10pm,chef,2.0,17,full-time
2024-06-19,Wednesday,A5,8pm-10pm,chef,2.0,17,full-time
2024-06-19,Wednesday,B2,8pm-10pm,service,2.0,16,full-time
2024-06-19,Wednesday,B5,8pm-10pm,service,2.0,16,full-time
2024-06-19,Wednesday,C2,8pm-10pm,dishwasher,2.0,16,full-time
2024-06-20,Thursday,A1,10am-4.30pm,chef,6.5,17,full-time
2024-06-20,Thursday,A2,10am-4.30pm,chef,6.5,17,full-time
2024-06-20,Thursday,A3,10am-4.30pm,chef,6.5,17,full-time
2024-06-20,Thursday,A5,10am-4.30pm,chef,6.5,17,full-time
2024-06-20,Thursday,B1,10am-4.30pm,service,6.5,16,full-time
2024-06-20,Thursday,C1,10am-4.30pm,dishwasher,6.5,16,full-time
2024-06-20,Thursday,D1,10am-4.30pm,service,6.5,15,part-time
2024-06-20,Thursday,D2,10am-4.30pm,service,6.5,15,part-time
2024-06-20,Thursday,D3,10am-4.30pm,service,6.5,15,part-time
2024-06-20,Thursday,A1,7pm-10pm,chef,3.0,17,full-time
2024-06-20,Thursday,A2,7pm-10pm,chef,3.0,17,full-time
2024-06-20,Thursday,B1,7pm-10pm,service,3.0,16,full-time
2024-06-20,Thursday,C1,7pm-10pm,dishwasher,3.0,16,full-time
2024-06-20,Thursday,D1,7pm-10pm,service,3.0,15,part-time
2024-06-20,Thursday,D2,7pm-10pm,service,3.0,15,part-time
2024-06-20,Thursday,D3,7pm-10pm,service,3.0,15,part-time
2024-06-20,Thursday,A3,8pm-10pm,chef,2.0,17,full-time
2024-06-20,Thursday,A5,8pm-10pm,chef,2.0,17,full-time
2024-06-20,Thursday,B4,8pm-10pm,service,2.0,16,full-time
2024-06-20,Thursday,B5,8pm-10pm,service,2.0,16,full-time
2024-06-20,Thursday,C2,8pm-10pm,dishwasher,2.0,16,full-time
2024-06-21,Friday,A1,10am-4.30pm,chef,6.5,17,full-time
2024-06-21,Friday,A2,10am-4.30pm,chef,6.5,17,full-time
2024-06-21,Friday,A3,10am-4.30pm,chef,6.5,17,full-time
2024-06-21,Friday,A4,10am-4.30pm,chef,6.5,17,full-time
2024-06-21,Friday,B2,10am-4.30pm,service,6.5,16,full-time
2024-06-21,Friday,C1,10am-4.30pm,dishwasher,6.5,16,full-time
2024-06-21,Friday,D1,10am-4.30pm,service,6.5,15,part-time
2024-06-21,Friday,D2,10am-4.30pm,service,6.5,15,part-time
2024-06-21,Friday,D3,10am-4.30pm,service,6.5,15,part-time
2024-06-21,Friday,A1,7pm-10pm,chef,3.0,17,full-time
2024-06-21,Friday,A4,7pm-10pm,chef,3.0,17,full-time
2024-06-21,Friday,B2,7pm-10pm,service,3.0,16,full-time
2024-06-21,Friday,C1,7pm-10pm,dishwasher,3.0,16,full-time
2024-06-21,Friday,D1,7pm-10pm,service,3.0,15,part-time
2024-06-21,Friday,D2,7pm-10pm,service,3.0,15,part-time
2024-06-21,Friday,D3,7pm-10pm,service,3.0,15,part-time
2024-06-21,Friday,A3,8pm-10pm,chef,2.0,17,full-time
2024-06-21,Friday,B1,8pm-10pm,service,2.0,16,full-time
2024-06-21,Friday,B5,8pm-10pm,service,2.0,16,full-time
2024-06-21,Friday,C2,8pm-10pm,dishwasher,2.0,16,full-time
2024-06-22,Saturday,A2,10am-4.30pm,chef,6.5,17,full-time
2024-06-22,Saturday,A3,10am-4.30pm,chef,6.5,17,full-time
2024-06-22,Saturday,A4,10am-4.30pm,chef,6.5,17,full-time
2024-06-22,Saturday,A5,10am-4.30pm,chef,6.5,17,full-time
2024-06-22,Saturday,B2,10am-4.30pm,service,6.5,16,full-time
2024-06-22,Saturday,C1,10am-4.30pm,dishwasher,6.5,16,full-time
2024-06-22,Saturday,D1,10am-4.30pm,service,6.5,15,part-time
2024-06-22,Saturday,D2,10am-4.30pm,service,6.5,15,part-time
2024-06-22,Saturday,D3,10am-4.30pm,service,6.5,15,part-time
2024-06-22,Saturday,A1,7pm-10pm,chef,3.0,17,full-time
2024-06-22,Saturday,A4,7pm-10pm,chef,3.0,17,full-time
2024-06-22,Saturday,B1,7pm-10pm,service,3.0,16,full-time
2024-06-22,Saturday,C2,7pm-10pm,dishwasher,3.0,16,full-time
2024-06-22,Saturday,D1,7pm-10pm,service,3.0,15,part-time
2024-06-22,Saturday,D2,7pm-10pm,service,3.0,15,part-time
2024-06-22,Saturday,D3,7pm-10pm,service,3.0,15,part-time
2024-06-22,Saturday,A3,8pm-10pm,chef,2.0,17,full-time
2024-06-22,Saturday,B2,8pm-10pm,service,2.0,16,full-time
2024-06-22,Saturday,B5,8pm-10pm,service,2.0,16,full-time
2024-06-22,Saturday,C1,8pm-10pm,dishwasher,2.0,16,full-time
2024-06-23,Sunday,A2,10am-4.30pm,chef,6.5,17,full-time
2024-06-23,Sunday,A3,10am-4.30pm,chef,6.5,17,full-time
2024-06-23,Sunday,A4,10am-4.30pm,chef,6.5,17,full-time
2024-06-23,Sunday,A5,10am-4.30pm,chef,6.5,17,full-time
2024-06-23,Sunday,B1,10am-4.30pm,service,6.5,16,full-time
2024-06-23,Sunday,C2,10am-4.30pm,dishwasher,6.5,16,full-time
2024-06-23,Sunday,D1,10am-4.30pm,service,6.5,15,part-time
2024-06-23,Sunday,D2,10am-4.30pm,service,6.5,15,part-time
2024-06-23,Sunday,D3,10am-4.30pm,service,6.5,15,part-time
2024-06-23,Sunday,A1,7pm-10pm,chef,3.0,17,full-time
2024-06-23,Sunday,A5,7pm-10pm,chef,3.0,17,full-time
2024-06-23,Sunday,B4,7pm-10pm,service,3.0,16,full-time
2024-06-23,Sunday,C2,7pm-10pm,dishwasher,3.0,16,full-time
2024-06-23,Sunday,D1,7pm-10pm,service,3.0,15,part-time
2024-06-23,Sunday,D2,7pm-10pm,service,3.0,15,part-time
2024-06-23,Sunday,D3,7pm-10pm,service,3.0,15,part-time
2024-06-23,Sunday,A2,8pm-10pm,chef,2.0,17,full-time
2024-06-23,Sunday,A3,8pm-10pm,chef,2.0,17,full-time
2024-06-23,Sunday,B1,8pm-10pm,service,2.0,16,full-time
2024-06-23,Sunday,B2,8pm-10pm,service,2.0,16,full-time
2024-06-23,Sunday,C1,8pm-10pm,dishwasher,2.0,16,full-time
2024-06-24,Monday,A2,10am-4.30pm,chef,6.5,17,full-time
2024-06-24,Monday,A3,10am-4.30pm,chef,6.5,17,full-time
2024-06-24,Monday,A4,10am-4.30pm,chef,6.5,17,full-time
2024-06-24,Monday,A5,10am-4.30pm,chef,6.5,17,full-time
2024-06-24,Monday,B1,10am-4.30pm,service,6.5,16,full-time
2024-06-24,Monday,B2,10am-4.30pm,service,6.5,16,full-time
2024-06-24,Monday,B5,10am-4.30pm,service,6.5,16,full-time
2024-06-24,Monday,C2,10am-4.30pm,dishwasher,6.5,16,full-time
2024-06-24,Monday,D3,10am-4.30pm,service,6.5,15,part-time
2024-06-24,Monday,A2,7pm-10pm,chef,3.0,17,full-time
2024-06-24,Monday,B1,7pm-10pm,service,3.0,16,full-time
2024-06-24,Monday,B2,7pm-10pm,service,3.0,16,full-time
2024-06-24,Monday,C2,7pm-10pm,dishwasher,3.0,16,full-time
2024-06-24,Monday,D3,7pm-10pm,service,3.0,15,part-time
2024-06-25,Tuesday,A1,10am-4.30pm,chef,6.5,17,full-time
2024-06-25,Tuesday,A3,10am-4.30pm,chef,6.5,17,full-time
2024-06-25,Tuesday,A4,10am-4.30pm,chef,6.5,17,full-time
2024-06-25,Tuesday,A5,10am-4.30pm,chef,6.5,17,full-time
2024-06-25,Tuesday,B1,10am-4.30pm,service,6.5,16,full-time
2024-06-25,Tuesday,B2,10am-4.30pm,service,6.5,16,full-time
2024-06-25,Tuesday,C2,10am-4.30pm,dishwasher,6.5,16,full-time
2024-06-25,Tuesday,D1,10am-4.30pm,service,6.5,15,part-time
2024-06-25,Tuesday,D2,10am-4.30pm,service,6.5,15,part-time
2024-06-25,Tuesday,A1,7pm-10pm,chef,3.0,17,full-time
2024-06-25,Tuesday,A3,7pm-10pm,chef,3.0,17,full-time
2024-06-25,Tuesday,B1,7pm-10pm,service,3.0,16,full-time
2024-06-25,Tuesday,B4,7pm-10pm,service,3.0,16,full-time
2024-06-25,Tuesday,C2,7pm-10pm,dishwasher,3.0,16,full-time
2024-06-25,Tuesday,D1,7pm-10pm,service,3.0,15,part-time
2024-06-25,Tuesday,D2,7pm-10pm,service,3.0,15,part-time
2024-06-25,Tuesday,B2,8pm-10pm,service,2.0,16,full-time
2024-06-26,Wednesday,A1,10am-4.30pm,chef,6.5,17,full-time
2024-06-26,Wednesday,A2,10am-4.30pm,chef,6.5,17,full-time
2024-06-26,Wednesday,A3,10am-4.30pm,chef,6.5,17,full-time
2024-06-26,Wednesday,A5,10am-4.30pm,chef,6.5,17,full-time
2024-06-26,Wednesday,B1,10am-4.30pm,service,6.5,16,full-time
2024-06-26,Wednesday,C1,10am-4.30pm,dishwasher,6.5,16,full-time
2024-06-26,Wednesday,D1,10am-4.30pm,service,6.5,15,part-time
2024-06-26,Wednesday,D2,10am-4.30pm,service,6.5,15,part-time
2024-06-26,Wednesday,D3,10am-4.30pm,service,6.5,15,part-time
2024-06-26,Wednesday,A1,7pm-10pm,chef,3.0,17,full-time
2024-06-26,Wednesday,A2,7pm-10pm,chef,3.0,17,full-time
2024-06-26,Wednesday,B1,7pm-10pm,service,3.0,16,full-time
2024-06-26,Wednesday,C1,7pm-10pm,dishwasher,3.0,16,full-time
2024-06-26,Wednesday,D1,7pm-10pm,service,3.0,15,part-time
2024-06-26,Wednesday,D2,7pm-10pm,service,3.0,15,part-time
2024-06-26,Wednesday,D3,7pm-10pm,service,3.0,15,part-time
2024-06-26,Wednesday,A3,8pm-10pm,chef,2.0,17,full-time
2024-06-26,Wednesday,B4,8pm-10pm,service,2.0,16,full-time
2024-06-26,Wednesday,B5,8pm-10pm,service,2.0,16,full-time
2024-06-26,Wednesday,C2,8pm-10pm,dishwasher,2.0,16,full-time
2024-06-27,Thursday,A1,10am-4.30pm,chef,6.5,17,full-time
2024-06-27,Thursday,A2,10am-4.30pm,chef,6.5,17,full-time
2024-06-27,Thursday,A3,10am-4.30pm,chef,6.5,17,full-time
2024-06-27,Thursday,A4,10am-4.30pm,chef,6.5,17,full-time
2024-06-27,Thursday,B1,10am-4.30pm,service,6.5,16,full-time
2024-06-27,Thursday,C1,10am-4.30pm,dishwasher,6.5,16,full-time
2024-06-27,Thursday,D1,10am-4.30pm,service,6.5,15,part-time
2024-06-27,Thursday,D2,10am-4.30pm,service,6.5,15,part-time
2024-06-27,Thursday,D3,10am-4.30pm,service,6.5,15,part-time
2024-06-27,Thursday,A1,7pm-10pm,chef,3.0,17,full-time
2024-06-27,Thursday,A2,7pm-10pm,chef,3.0,17,full-time
2024-06-27,Thursday,B1,7pm-10pm,service,3.0,16,full-time
2024-06-27,Thursday,C1,7pm-10pm,dishwasher,3.0,16,full-time
2024-06-27,Thursday,D1,7pm-10pm,service,3.0,15,part-time
2024-06-27,Thursday,D2,7pm-10pm,service,3.0,15,part-time
2024-06-27,Thursday,D3,7pm-10pm,service,3.0,15,part-time
2024-06-27,Thursday,B2,8pm-10pm,service,2.0,16,full-time
2024-06-28,Friday,A1,10am-4.30pm,chef,6.5,17,full-time
2024-06-28,Friday,A2,10am-4.30pm,chef,6.5,17,full-time
2024-06-28,Friday,A4,10am-4.30pm,chef,6.5,17,full-time
2024-06-28,Friday,A5,10am-4.30pm,chef,6.5,17,full-time
2024-06-28,Friday,B2,10am-4.30pm,service,6.5,16,full-time
2024-06-28,Friday,C1,10am-4.30pm,dishwasher,6.5,16,full-time
2024-06-28,Friday,D1,10am-4.30pm,service,6.5,15,part-time
2024-06-28,Friday,D2,10am-4.30pm,service,6.5,15,part-time
2024-06-28,Friday,D3,10am-4.30pm,service,6.5,15,part-time
2024-06-28,Friday,A1,7pm-10pm,chef,3.0,17,full-time
2024-06-28,Friday,A2,7pm-10pm,chef,3.0,17,full-time
2024-06-28,Friday,B2,7pm-10pm,service,3.0,16,full-time
2024-06-28,Friday,C2,7pm-10pm,dishwasher,3.0,16,full-time
2024-06-28,Friday,D1,7pm-10pm,service,3.0,15,part-time
2024-06-28,Friday,D2,7pm-10pm,service,3.0,15,part-time
2024-06-28,Friday,D3,7pm-10pm,service,3.0,15,part-time
2024-06-29,Saturday,A1,10am-4.30pm,chef,6.5,17,full-time
2024-06-29,Saturday,A3,10am-4.30pm,chef,6.5,17,full-time
2024-06-29,Saturday,A4,10am-4.30pm,chef,6.5,17,full-time
2024-06-29,Saturday,A5,10am-4.30pm,chef,6.5,17,full-time
2024-06-29,Saturday,B1,10am-4.30pm,service,6.5,16,full-time
2024-06-29,Saturday,C2,10am-4.30pm,dishwasher,6.5,16,full-time
2024-06-29,Saturday,D1,10am-4.30pm,service,6.5,15,part-time
2024-06-29,Saturday,D2,10am-4.30pm,service,6.5,15,part-time
2024-06-29,Saturday,D3,10am-4.30pm,service,6.5,15,part-time
2024-06-29,Saturday,A4,7pm-10pm,chef,3.0,17,full-time
2024-06-29,Saturday,A5,7pm-10pm,chef,3.0,17,full-time
2024-06-29,Saturday,B1,7pm-10pm,service,3.0,16,full-time
2024-06-29,Saturday,C1,7pm-10pm,dishwasher,3.0,16,full-time
2024-06-29,Saturday,D1,7pm-10pm,service,3.0,15,part-time
2024-06-29,Saturday,D2,7pm-10pm,service,3.0,15,part-time
2024-06-29,Saturday,D3,7pm-10pm,service,3.0,15,part-time
2024-06-29,Saturday,A3,8pm-10pm,chef,2.0,17,full-time
2024-06-29,Saturday,B2,8pm-10pm,service,2.0,16,full-time
2024-06-29,Saturday,B5,8pm-10pm,service,2.0,16,full-time
2024-06-29,Saturday,C2,8pm-10pm,dishwasher,2.0,16,full-time
2024-06-30,Sunday,A1,10am-4.30pm,chef,6.5,17,full-time
2024-06-30,Sunday,A3,10am-4.30pm,chef,6.5,17,full-time
2024-06-30,Sunday,A4,10am-4.30pm,chef,6.5,17,full-time
2024-06-30,Sunday,A5,10am-4.30pm,chef,6.5,17,full-time
2024-06-30,Sunday,B1,10am-4.30pm,service,6.5,16,full-time
2024-06-30,Sunday,C1,10am-4.30pm,dishwasher,6.5,16,full-time
2024-06-30,Sunday,D1,10am-4.30pm,service,6.5,15,part-time
2024-06-30,Sunday,D2,10am-4.30pm,service,6.5,15,part-time
2024-06-30,Sunday,D3,10am-4.30pm,service,6.5,15,part-time
2024-06-30,Sunday,A1,7pm-10pm,chef,3.0,17,full-time
2024-06-30,Sunday,A2,7pm-10pm,chef,3.0,17,full-time
2024-06-30,Sunday,B2,7pm-10pm,service,3.0,16,full-time
2024-06-30,Sunday,C1,7pm-10pm,dishwasher,3.0,16,full-time
2024-06-30,Sunday,D1,7pm-10pm,service,3.0,15,part-time
2024-06-30,Sunday,D2,7pm-10pm,service,3.0,15,part-time
2024-06-30,Sunday,D3,7pm-10pm,service,3.0,15,part-time
2024-06-30,Sunday,A3,8pm-10pm,chef,2.0,17,full-time
2024-06-30,Sunday,B1,8pm-10pm,service,2.0,16,full-time
2024-06-30,Sunday,B4,8pm-10pm,service,2.0,16,full-time
2024-06-30,Sunday,C2,8pm-10pm,dishwasher,2.0,16,full-time
2024-07-01,Sunday,A1,10am-4.30pm,chef,6.5,17,full-time
2024-07-01,Sunday,A2,10am-4.30pm,chef,6.5,17,full-time
2024-07-01,Sunday,A3,10am-4.30pm,chef,6.5,17,full-time
2024-07-01,Sunday,A4,10am-4.30pm,chef,6.5,17,full-time
2024-07-01,Sunday,B2,10am-4.30pm,service,6.5,16,full-time
2024-07-01,Sunday,C2,10am-4.30pm,dishwasher,6.5,16,full-time
2024-07-01,Sunday,D1,10am-4.30pm,service,6.5,15,part-time
2024-07-01,Sunday,D2,10am-4.30pm,service,6.5,15,part-time
2024-07-01,Sunday,D3,10am-4.30pm,service,6.5,15,part-time
2024-07-01,Sunday,A1,7pm-10pm,chef,3.0,17,full-time
2024-07-01,Sunday,A2,7pm-10pm,chef,3.0,17,full-time
2024-07-01,Sunday,B2,7pm-10pm,service,3.0,16,full-time
2024-07-01,Sunday,C2,7pm-10pm,dishwasher,3.0,16,full-time
2024-07-01,Sunday,D1,7pm-10pm,service,3.0,15,part-time
2024-07-01,Sunday,D2,7pm-10pm,service,3.0,15,part-time
2024-07-01,Sunday,D3,7pm-10pm,service,3.0,15,part-time
2024-07-01,Sunday,A3,8pm-10pm,chef,2.0,17,full-time
2024-07-01,Sunday,B1,8pm-10pm,service,2.0,16,full-time
2024-07-01,Sunday,B4,8pm-10pm,service,2.0,16,full-time
2024-07-01,Sunday,C1,8pm-10pm,dishwasher,2.0,16,full-time
2024-07-02,Wednesday,A1,10am-4.30pm,chef,6.5,17,full-time
2024-07-02,Wednesday,A3,10am-4.30pm,chef,6.5,17,full-time
2024-07-02,Wednesday,A4,10am-4.30pm,chef,6.5,17,full-time
2024-07-02,Wednesday,A5,10am-4.30pm,chef,6.5,17,full-time
